Program Ver.,APM_Ver.1.060(LabVIEW)
Date,2005/01/01
Measure StartTime,01:40:00
Data,0800
Electrical Mobility Diameter,450
Lambda,0.50
Rotation speed,4053
Applied Voltage Range,275.6-1377.8
Time,Rotation Speed,Applied Voltage,Differential Pressure,Inlet Particle Concentration,Outlet Particle Concentration,Particle mass[fg]
2005/01/01 01:53:26,4002.115547,311.338047,95.395743,0.000000,0.000000,11.589900
2005/01/01 01:53:27,4002.687854,310.111549,95.388281,0.000000,0.000000,11.540941
2005/01/01 01:53:28,4009.413435,308.874668,95.416183,0.000000,0.200000,11.456378
2005/01/01 01:53:29,4024.546479,307.581206,95.392661,0.000000,0.000000,11.322769
2005/01/01 01:53:30,4001.641544,306.352372,95.421049,0.000000,0.000000,11.407004
2005/01/01 01:53:31,3998.710904,305.171165,95.401908,0.000000,0.000000,11.379684
2005/01/01 01:53:32,4010.181377,303.943758,95.398988,0.000000,0.000000,11.269170
2005/01/01 01:53:33,4028.577935,302.698572,95.411154,0.000000,0.000000,11.120737
2005/01/01 01:53:34,4002.181732,301.480509,95.382604,0.000000,0.000000,11.222571
2005/01/01 01:53:35,4017.027649,300.304233,95.414398,0.000000,0.000000,11.096309
2005/01/01 01:53:36,3998.452003,299.070467,95.382928,0.000000,0.000000,11.153636
2005/01/01 01:53:37,4002.340382,297.885626,95.415047,0.000000,0.000000,11.087873
2005/01/01 01:53:38,4010.060687,296.639143,95.389904,0.000000,0.000000,10.999002
2005/01/01 01:53:39,4003.064525,295.486226,95.403530,0.000000,0.000000,10.994584
2005/01/01 01:53:40,4010.014941,294.325005,95.398501,0.000000,0.000000,10.913446
2005/01/01 01:53:41,4021.533107,293.132896,95.393148,0.000000,0.000000,10.807071
2005/01/01 01:53:42,3998.817968,291.898482,95.403368,0.000000,0.000000,10.884169
2005/01/01 01:53:43,3999.394169,290.735314,95.383415,0.000000,0.200000,10.837674
2005/01/01 01:53:44,4009.587658,289.607574,95.422996,0.000000,0.000000,10.740815
2005/01/01 01:53:45,4025.048708,288.445314,95.391526,0.000000,0.000000,10.615683
2005/01/01 01:53:46,4002.395860,287.282794,95.415047,0.000000,0.200000,10.692919
2005/01/01 01:53:47,3995.426952,286.101976,95.419103,0.000000,0.000000,10.686148
2005/01/01 01:53:48,4006.219027,285.011093,95.394932,0.000000,0.000000,10.588126
2005/01/01 01:53:49,4028.611027,283.826641,95.388768,0.000000,0.000000,10.427236
2005/01/01 01:53:50,4002.648921,282.720703,95.375304,0.000000,0.000000,10.521783
2005/01/01 01:53:51,3995.498977,281.554161,95.416183,0.000000,0.000000,10.515904
2005/01/01 01:53:52,4006.519780,280.442513,95.401745,0.000000,0.000000,10.416840
2005/01/01 01:53:53,4007.307189,279.338263,95.401583,0.000000,0.000000,10.371746
2005/01/01 01:53:54,4006.210267,278.229989,95.410343,0.000000,0.000000,10.336254
2005/01/01 01:53:55,4028.619787,277.066950,95.393310,0.000000,0.000000,10.178854
2005/01/01 01:53:56,4006.215134,275.925455,95.422996,0.000000,0.200000,10.250616
2005/01/01 01:53:57,4021.328712,275.937394,95.392012,0.000000,0.000000,10.174150

